641,van,VERB
337,lesz,VERB
181,tud,VERB
146,szeret,VERB
135,lát,VERB
123,kell,VERB
118,jön,VERB
113,él,VERB
104,néz,VERB
101,vár,VERB
85,száll,VERB
85,áll,VERB
83,nincs,VERB
81,ad,VERB
72,mond,VERB
66,megy,VERB
64,vesz,VERB
64,szól,VERB
63,fog,VERB
62,akar,VERB
59,ül,VERB
58,ér,VERB
55,alszik,VERB
53,sír,VERB
49,hisz,VERB
44,nincsen,VERB
43,jár,VERB
43,érez,VERB
42,hallgat,VERB
42,gondol,VERB
41,tesz,VERB
36,fáj,VERB
35,vet,VERB
35,hull,VERB
34,hoz,VERB
34,hall,VERB
33,marad,VERB
32,zúg,VERB
32,ölel,VERB
32,meghal,VERB
32,ért,VERB
31,hagy,VERB
29,visz,VERB
29,iszik,VERB
29,fut,VERB
28,mosolyog,VERB
28,énekel,VERB
27,tör,VERB
27,fél,VERB
26,keres,VERB
26,eszik,VERB
25,ver,VERB
25,segít,VERB
25,rak,VERB
25,nő,VERB
25,fekszik,VERB
25,esik,VERB
25,csókol,VERB
24,üt,VERB
24,öl,VERB
24,megáll,VERB
24,kér,VERB
24,ég,VERB
22,tart,VERB
22,őriz,VERB
22,kap,VERB
22,jut,VERB
22,bánt,VERB
21,vág,VERB
21,örül,VERB
21,játszik,VERB
20,lép,VERB
20,dolgozik,VERB
20,beszél,VERB
19,tép,VERB
19,ragyog,VERB
19,lel,VERB
19,kiált,VERB
19,hullik,VERB
19,hív,VERB
19,elalszik,VERB
19,csinál,VERB
18,nyit,VERB
18,megcsókol,VERB
18,hord,VERB
18,fogad,VERB
18,dalol,VERB
17,vigyáz,VERB
17,szenved,VERB
17,szalad,VERB
17,nevet,VERB
17,köt,VERB
17,győz,VERB
16,rohan,VERB
16,mos,VERB
16,hal,VERB
16,elmegy,VERB
16,eljön,VERB
16,ejt,VERB
15,űz,VERB
15,meglát,VERB
15,lóg,VERB
15,lebeg,VERB
15,köszön,VERB
15,könyörög,VERB
15,elhagy,VERB
14,süt,VERB
14,reszket,VERB
14,remeg,VERB
14,lobog,VERB
14,lefekszik,VERB
14,lakik,VERB
14,fagy,VERB
14,enged,VERB
14,csillog,VERB
14,bámul,VERB
13,törődik,VERB
13,talál,VERB
13,szed,VERB
13,rág,VERB
13,pihen,VERB
13,kél,VERB
13,indul,VERB
13,hajt,VERB
13,emel,VERB
12,ringat,VERB
12,óv,VERB
12,ír,VERB
12,forog,VERB
12,fázik,VERB
12,elfárad,VERB
12,dob,VERB
12,borul,VERB
12,bír,VERB
12,bán,VERB
11,zeng,VERB
11,válik,VERB
11,szabad,VERB
11,remél,VERB
11,rejt,VERB
11,mászik,VERB
11,mar,VERB
11,leng,VERB
11,küld,VERB
11,kérd,VERB
11,húz,VERB
11,harap,VERB
11,gyújt,VERB
11,figyel,VERB
11,feled,VERB
11,emlékezik,VERB
11,álmodik,VERB
11,akad,VERB
10,vél,VERB
10,úszik,VERB
10,tanul,VERB
10,szül,VERB
10,születik,VERB
10,suhan,VERB
10,sikolt,VERB
10,ring,VERB
10,pusztul,VERB
10,lehull,VERB
10,kerül,VERB
10,kacag,VERB
10,fú,VERB
10,főz,VERB
10,fordul,VERB
10,ered,VERB
10,csal,VERB
9,terem,VERB
9,teremt,VERB
9,sincs,VERB
9,röpül,VERB
9,önt,VERB
9,nyom,VERB
9,mér,VERB
9,les,VERB
9,kezd,VERB
9,kel,VERB
9,ismer,VERB
9,fürdik,VERB
9,fölemel,VERB
8,zokog,VERB
8,zizeg,VERB
8,tér,VERB
8,telik,VERB
8,szárad,VERB
8,repül,VERB
8,pereg,VERB
8,ölt,VERB
8,mutat,VERB
8,muszáj,VERB
8,motyog,VERB
8,lapul,VERB
8,hever,VERB
8,guggol,VERB
8,érlel,VERB
8,dől,VERB
8,bont,VERB
8,ballag,VERB
8,alkot,VERB
7,vergődik,VERB
7,vall,VERB
7,vágyik,VERB
7,un,VERB
7,ugrik,VERB
7,terít,VERB
7,tapos,VERB
7,takar,VERB
7,szel,VERB
7,szédül,VERB
7,szaggat,VERB
7,siet,VERB
7,riad,VERB
7,próbál,VERB
7,ordít,VERB
7,olvas,VERB
7,nyugszik,VERB
7,nyílik,VERB
7,mesél,VERB
7,lop,VERB
7,költ,VERB
7,kinő,VERB
7,kalapál,VERB
7,jő,VERB
7,int,VERB
7,folyik,VERB
7,emelkedik,VERB
7,elül,VERB
7,elnéz,VERB
7,csap,VERB
7,borong,VERB
7,bomlik,VERB
7,bőg,VERB
7,áld,VERB
6,zuhan,VERB
6,zöldel,VERB
6,zavar,VERB
6,von,VERB
6,visszajön,VERB
6,virágzik,VERB
6,vezet,VERB
6,véd,VERB
6,ügyel,VERB
6,tisztel,VERB
6,tetszik,VERB
6,szökken,VERB
6,szökik,VERB
6,szánt,VERB
6,sóhajt,VERB
6,sajnál,VERB
6,rúg,VERB
6,ráz,VERB
6,ránt,VERB
6,ragad,VERB
6,ömlik,VERB
6,odaad,VERB
6,nekivág,VERB
6,morog,VERB
6,mered,VERB
6,megvan,VERB
6,megremeg,VERB
6,megöl,VERB
6,megfog,VERB
6,lehet,VERB
6,köp,VERB
6,kíván,VERB
6,kihűl,VERB
6,készül,VERB
6,kereng,VERB
6,kapkod,VERB
6,imádkozik,VERB
6,gyúl,VERB
6,gyűlik,VERB
6,gyötör,VERB
6,gurul,VERB
6,görnyed,VERB
6,fülel,VERB
6,forr,VERB
6,foltoz,VERB
6,fojt,VERB
6,fénylik,VERB
6,fakad,VERB
6,elvesz,VERB
6,elszáll,VERB
6,elmond,VERB
6,elejt,VERB
6,dübörög,VERB
6,dobál,VERB
6,búsul,VERB
6,búg,VERB
6,bököd,VERB
6,akaszt,VERB
5,zuhog,VERB
5,zár,VERB
5,vonít,VERB
5,villan,VERB
5,világít,VERB
5,veszt,VERB
5,varr,VERB
5,ugrál,VERB
5,tünődik,VERB
5,tündököl,VERB
5,totyog,VERB
5,tol,VERB
5,tapad,VERB
5,támad,VERB
5,találkozik,VERB
5,susog,VERB
5,sodor,VERB
5,simít,VERB
5,réved,VERB
5,rebben,VERB
5,pöröl,VERB
5,oszt,VERB
5,olvaszt,VERB
5,old,VERB
5,nyög,VERB
5,nyafog,VERB
5,muzsikál,VERB
5,mozdul,VERB
5,mormol,VERB
5,mereng,VERB
5,melegedik,VERB
5,megver,VERB
5,megterít,VERB
5,megpihen,VERB
5,megölel,VERB
5,megindul,VERB
5,meghall,VERB
5,megért,VERB
5,leül,VERB
5,letör,VERB
5,lep,VERB
5,lebben,VERB
5,látszik,VERB
5,kötöz,VERB
5,kopog,VERB
5,kiabál,VERB
5,kering,VERB
5,képzel,VERB
5,káromkodik,VERB
5,kapál,VERB
5,hevül,VERB
5,hál,VERB
5,hajol,VERB
5,gázol,VERB
5,fűz,VERB
5,füstöl,VERB
5,fontol,VERB
5,fér,VERB
5,felel,VERB
5,észrevesz,VERB
5,elvisz,VERB
5,eltűnik,VERB
5,elfeled,VERB
5,dereng,VERB
5,danol,VERB
5,dagad,VERB
5,csorog,VERB
5,bolyong,VERB
5,bocsát,VERB
5,betör,VERB
5,belát,VERB
5,árad,VERB
4,zúdul,VERB
4,zörög,VERB
4,vonszol,VERB
4,vinnyog,VERB
4,villog,VERB
4,vét,VERB
4,veszik,VERB
4,vérzik,VERB
4,vált,VERB
4,változik,VERB
4,űl,VERB
4,ültet,VERB
4,üget,VERB
4,tűz,VERB
4,töpreng,VERB
4,temet,VERB
4,tekint,VERB
4,tagad,VERB
4,szorul,VERB
4,szív,VERB
4,sziszeg,VERB
4,szid,VERB
4,szétkujtorog,VERB
4,szendereg,VERB
4,szán,VERB
4,számol,VERB
4,szakad,VERB
4,surran,VERB
4,sürög,VERB
4,sirat,VERB
4,sincsen,VERB
4,siklik,VERB
4,sikerül,VERB
4,sétál,VERB
4,sejt,VERB
4,röpköd,VERB
4,rászáll,VERB
4,pattan,VERB
4,ont,VERB
4,öltözik,VERB
4,nyujt,VERB
4,nyer,VERB
4,nyel,VERB
4,nyal,VERB
4,növeszt,VERB
4,nevel,VERB
4,motoz,VERB
4,menekül,VERB
4,megnéz,VERB
4,megmarad,VERB
4,meghallgat,VERB
4,megad,VERB
4,lohol,VERB
4,libeg,VERB
4,libben,VERB
4,leszáll,VERB
4,lépked,VERB
4,lenget,VERB
4,lenéz,VERB
4,lehuny,VERB
4,lehever,VERB
4,lehel,VERB
4,ledől,VERB
4,ledob,VERB
4,lázad,VERB
4,küzd,VERB
4,követ,VERB
4,kotyog,VERB
4,kiválik,VERB
4,kínoz,VERB
4,kinevet,VERB
4,kilép,VERB
4,kijön,VERB
4,kihül,VERB
4,kihajt,VERB
4,kigyúl,VERB
4,kibont,VERB
4,kiáltozik,VERB
4,kérdez,VERB
4,kellesz,VERB
4,illik,VERB
4,illan,VERB
4,huny,VERB
4,hódol,VERB
4,hint,VERB
4,hazatalál,VERB
4,harcol,VERB
4,haragszik,VERB
4,halad,VERB
4,hajlik,VERB
4,hajít,VERB
4,gyűjt,VERB
4,füstölög,VERB
4,füröszt,VERB
4,fonnyad,VERB
4,fölsír,VERB
4,fölkap,VERB
4,fogan,VERB
4,feszül,VERB
4,felejt,VERB
4,fecseg,VERB
4,fal,VERB
4,etet,VERB
4,esteledik,VERB
4,épül,VERB
4,enyhít,VERB
4,elültet,VERB
4,eltéved,VERB
4,eltemet,VERB
4,elszalad,VERB
4,elsüllyed,VERB
4,elpusztul,VERB
4,elpihen,VERB
4,elfelejt,VERB
4,elér,VERB
4,éhezik,VERB
4,dünnyög,VERB
4,dörög,VERB
4,dönt,VERB
4,dobog,VERB
4,cirógat,VERB
4,bukkan,VERB
4,borít,VERB
4,bömböl,VERB
4,betakar,VERB
4,ázik,VERB
4,állít,VERB
3,zúz,VERB
3,zörget,VERB
3,zizzen,VERB
3,zendül,VERB
3,vonul,VERB
3,visszaad,VERB
3,visel,VERB
3,virul,VERB
3,virraszt,VERB
3,vakít,VERB
3,váj,VERB
3,útálkozhat,VERB
3,üdvözöl,VERB
3,tüzel,VERB
3,törik,VERB
3,tölt,VERB
3,tollászkodik,VERB
3,terül,VERB
3,terel,VERB
3,ténfereg,VERB
3,települ,VERB
3,taszít,VERB
3,tár,VERB
3,tántorog,VERB
3,takarít,VERB
3,szúr,VERB
3,szűl,VERB
3,sző,VERB
3,szór,VERB
3,szorongat,VERB
3,szorit,VERB
3,szólal,VERB
3,szétszed,VERB
3,szétszaggat,VERB
3,széthull,VERB
3,szerez,VERB
3,szaporodik,VERB
3,suttog,VERB
3,sülyed,VERB
3,sírdogál,VERB
3,simul,VERB
3,simogat,VERB
3,sért,VERB
3,rothad,VERB
3,roskad,VERB
3,röhög,VERB
3,rikolt,VERB
3,rezeg,VERB
3,retten,VERB
3,reped,VERB
3,reng,VERB
3,reámragyog,VERB
3,ráng,VERB
3,rálép,VERB
3,pislog,VERB
3,piroslik,VERB
3,pazarol,VERB
3,pattog,VERB
3,oszlik,VERB
3,összetör,VERB
3,összeszed,VERB
3,összemar,VERB
3,összefog,VERB
3,összeég,VERB
3,őrködik,VERB
3,ordit,VERB
3,öntöz,VERB
3,omlik,VERB
3,olvad,VERB
3,oktat,VERB
3,odad,VERB
3,nyüzsög,VERB
3,nyöszörög,VERB
3,nőjjön,VERB
3,mulat,VERB
3,mozog,VERB
3,megun,VERB
3,megtanul,VERB
3,megtalál,VERB
3,megszeret,VERB
3,megriad,VERB
3,megráz,VERB
3,megjön,VERB
3,megír,VERB
3,meghalnom,VERB
3,megfoltoz,VERB
3,megesz,VERB
3,megér,VERB
3,megérkezik,VERB
3,megbánt,VERB
3,magyaráz,VERB
3,lök,VERB
3,lógat,VERB
3,liheg,VERB
3,levet,VERB
3,leszakad,VERB
3,lendül,VERB
3,lemegy,VERB
3,lecsap,VERB
3,kutat,VERB
3,kovácsol,VERB
3,kóstol,VERB
3,könnyez,VERB
3,költözik,VERB
3,kiül,VERB
3,kitár,VERB
3,kiönt,VERB
3,kinyílik,VERB
